Date,AAPL,BABA,IBM,MSFT,GOOGL,GME
2020-02-13,80.71321868896484,220.36000061035156,148.1516876220703,181.78427124023438,1513.3900146484375,4.110000133514404
2020-02-14,80.73308563232422,219.6300048828125,144.68576049804688,183.4070587158203,1518.72998046875,4.019999980926514
2020-02-18,79.25482177734375,220.52000427246094,145.06979370117188,185.26736450195312,1519.43994140625,4.059999942779541
2020-02-19,80.40264892578125,222.13999938964844,144.83937072753906,185.822998046875,1524.8699951171875,4.150000095367432
2020-02-20,79.57780456542969,218.0399932861328,145.18499755859375,182.9852294921875,1516.989990234375,4.139999866485596
2020-02-21,77.77655792236328,212.58999633789062,143.86007690429688,177.2006072998047,1483.4599609375,4.039999961853027
2020-02-24,74.08214569091797,206.16000366210938,140.58615112304688,169.56051635742188,1419.8599853515625,3.700000047683716
2020-02-25,71.57282257080078,205.61000061035156,136.05455017089844,166.762451171875,1386.3199462890625,3.559999942779541
2020-02-26,72.70822143554688,208.74000549316406,134.17276000976562,168.84609985351562,1390.469970703125,3.390000104904175
2020-02-27,67.9554214477539,205.02999877929688,127.79776000976562,156.9493865966797,1314.949951171875,3.4700000286102295
2020-02-28,67.91566467285156,208.0,124.95587921142578,160.7495880126953,1339.25,3.5999999046325684
2020-03-02,74.23866271972656,210.97999572753906,128.94027709960938,171.4457244873047,1386.3199462890625,3.8299999237060547
2020-03-03,71.88089752197266,207.41000366210938,123.75576782226562,163.2301483154297,1337.719970703125,3.630000114440918
2020-03-04,75.2150650024414,211.9600067138672,128.86346435546875,169.22314453125,1381.5999755859375,3.7699999809265137
2020-03-05,72.77530670166016,211.4600067138672,124.37982940673828,164.9764404296875,1314.760009765625,3.9600000381469727
2020-03-06,71.80884552001953,204.63999938964844,122.6324691772461,160.3130340576172,1295.739990234375,3.9200000762939453
2020-03-09,66.12933349609375,197.66000366210938,113.10835266113281,149.4481964111328,1215.7900390625,3.700000047683716
2020-03-10,70.89207458496094,206.38999938964844,119.79059600830078,159.66807556152344,1275.1700439453125,4.230000019073486
2020-03-11,68.4299545288086,198.91000366210938,113.26197052001953,152.43478393554688,1210.9000244140625,4.139999866485596
2020-03-12,61.672176361083984,185.10000610351562,98.70698547363281,137.97813415527344,1111.550048828125,3.9800000190734863
2020-03-13,69.0610122680664,194.0,103.64185333251953,157.59434509277344,1214.27001953125,4.590000152587891
2020-03-16,60.1765251159668,178.85000610351562,95.12584686279297,134.36647033691406,1073.0,4.369999885559082
2020-03-17,62.82249069213867,184.80999755859375,102.39373779296875,145.4297332763672,1118.06005859375,4.230000019073486
2020-03-18,61.28459930419922,180.0,99.4174575805664,139.30772399902344,1091.18994140625,3.7699999809265137
2020-03-19,60.815032958984375,180.8800048828125,96.33555603027344,141.59974670410156,1111.6700439453125,4.190000057220459
2020-03-20,56.95415496826172,181.3000030517578,91.5831069946289,136.28143310546875,1068.2099609375,3.759999990463257
2020-03-23,55.74421691894531,176.33999633789062,90.98784637451172,134.92208862304688,1054.1300048828125,3.809999942779541
2020-03-24,61.33677291870117,185.75,101.27043914794922,147.18594360351562,1130.010009765625,4.159999847412109
2020-03-25,60.99888610839844,188.55999755859375,101.62566375732422,145.77699279785156,1101.6199951171875,4.170000076293945
2020-03-26,64.20883178710938,195.32000732421875,108.38470458984375,154.89549255371094,1162.9200439453125,4.409999847412109
2020-03-27,61.550437927246094,188.58999633789062,103.71865844726562,148.5353546142578,1110.260009765625,4.21999979019165
2020-03-30,63.30696105957031,191.27000427246094,108.42311096191406,158.9834442138672,1146.31005859375,3.6500000953674316
2020-03-31,63.17776870727539,194.47999572753906,106.5029296875,156.48304748535156,1161.949951171875,3.5
2020-04-01,59.853538513183594,187.55999755859375,100.94400024414062,150.92662048339844,1102.0999755859375,3.25
2020-04-02,60.852294921875,188.89999389648438,105.61003875732422,154.05210876464844,1117.030029296875,2.8499999046325684
2020-04-03,59.97776794433594,187.11000061035156,102.09610748291016,152.63323974609375,1092.699951171875,2.799999952316284
2020-04-06,65.21006774902344,196.4499969482422,110.23768615722656,163.98423767089844,1183.18994140625,3.0899999141693115
2020-04-07,64.45479583740234,198.0,110.35289764404297,162.21807861328125,1182.56005859375,3.2699999809265137
2020-04-08,66.10448455810547,195.97999572753906,114.52928924560547,163.84530639648438,1207.0,3.4100000858306885
2020-04-09,66.58150482177734,196.3699951171875,116.6511001586914,163.85523986816406,1206.5699462890625,3.890000104904175
2020-04-13,67.88833618164062,199.44000244140625,116.3150634765625,164.22235107421875,1210.4100341796875,4.739999771118164
2020-04-14,71.31690979003906,204.77999877929688,118.96491241455078,172.3486328125,1265.22998046875,5.949999809265137
2020-04-15,70.66598510742188,208.1699981689453,113.95323944091797,170.5428009033203,1257.300048828125,5.269999980926514
2020-04-16,71.22747039794922,212.66000366210938,111.11136627197266,175.6626434326172,1257.4300537109375,5.03000020980835
2020-04-17,70.26101684570312,209.5,115.326171875,177.2105255126953,1279.0,4.880000114440918
2020-04-20,68.80261993408203,212.1300048828125,115.60459899902344,173.6980743408203,1261.1500244140625,5.610000133514404
2020-04-21,66.67591094970703,207.33999633789062,112.10026550292969,166.514404296875,1212.1600341796875,4.78000020980835
2020-04-22,68.5964126586914,209.9600067138672,114.5484848022461,172.17005920410156,1258.4100341796875,4.889999866485596
2020-04-23,68.33058166503906,205.24000549316406,116.507080078125,170.0863800048828,1271.1700439453125,4.699999809265137
2020-04-24,70.30325317382812,204.36000061035156,119.74258422851562,173.19203186035156,1276.5999755859375,4.769999980926514
2020-04-27,70.35294342041016,203.69000244140625,120.89469909667969,172.6959228515625,1270.8599853515625,5.820000171661377
2020-04-28,69.21255493164062,201.14999389648438,121.23072814941406,168.48892211914062,1232.5899658203125,5.639999866485596
2020-04-29,71.4858627319336,206.6999969482422,123.55415344238281,176.04962158203125,1342.1800537109375,6.039999961853027
2020-04-30,72.99393463134766,202.6699981689453,120.54905700683594,177.81578063964844,1346.699951171875,5.730000019073486
2020-05-01,71.81878662109375,194.47999572753906,117.00633239746094,173.21189880371094,1317.3199462890625,6.050000190734863
2020-05-04,72.83493041992188,191.14999389648438,116.82390594482422,177.44863891601562,1322.9000244140625,5.480000019073486
2020-05-05,73.9281005859375,195.02000427246094,117.68798828125,179.35372924804688,1349.02001953125,5.389999866485596
2020-05-06,74.69084167480469,195.1699981689453,118.25444030761719,181.119873046875,1345.4300537109375,4.929999828338623
2020-05-07,75.46350860595703,196.49000549316406,117.95282745361328,182.171630859375,1369.280029296875,4.869999885559082
2020-05-08,77.25967407226562,201.19000244140625,119.66524505615234,183.2432098388672,1384.3399658203125,4.980000019073486
2020-05-11,78.47537231445312,205.39999389648438,119.27605438232422,185.28720092773438,1403.5899658203125,4.760000228881836
2020-05-12,77.57853698730469,200.30999755859375,117.00904083251953,181.09010314941406,1375.1800537109375,4.539999961853027
2020-05-13,76.64185333251953,199.4600067138672,112.60150909423828,178.35157775878906,1348.3299560546875,4.210000038146973
2020-05-14,77.11268615722656,201.3000030517578,113.78852081298828,179.12551879882812,1356.8599853515625,4.130000114440918
2020-05-15,76.65679168701172,203.67999267578125,113.81771087646484,181.73504638671875,1373.06005859375,4.21999979019165
2020-05-18,78.4629135131836,215.27999877929688,118.2739028930664,183.471435546875,1385.1800537109375,4.579999923706055
2020-05-19,78.009521484375,217.1999969482422,117.0382308959961,182.20140075683594,1374.4000244140625,4.440000057220459
2020-05-20,79.52666473388672,216.7899932861328,118.09876251220703,184.72865295410156,1409.1600341796875,4.429999828338623
2020-05-21,78.93375396728516,212.16000366210938,115.89986419677734,182.5098419189453,1406.75,4.440000057220459
2020-05-22,79.44196319580078,199.6999969482422,115.1895980834961,182.5894317626953,1413.239990234375,4.179999828338623
2020-05-26,78.90386199951172,201.72000122070312,118.46849822998047,180.6591796875,1421.3699951171875,4.420000076293945
2020-05-27,79.24764251708984,201.17999267578125,122.14631652832031,180.89796447753906,1420.280029296875,4.690000057220459
2020-05-28,79.28252410888672,199.49000549316406,121.16361236572266,180.49002075195312,1418.239990234375,4.329999923706055
2020-05-29,79.2052993774414,207.38999938964844,121.52362060546875,182.33074951171875,1433.52001953125,4.059999942779541
2020-06-01,80.17935943603516,206.57000732421875,121.51387786865234,181.91285705566406,1434.8699951171875,4.130000114440918
2020-06-02,80.55054473876953,214.3300018310547,122.59387969970703,183.982421875,1442.31005859375,4.179999828338623
2020-06-03,80.99398040771484,218.61000061035156,125.56143188476562,184.43016052246094,1439.25,4.440000057220459
2020-06-04,80.29644775390625,218.0399932861328,125.40575408935547,182.0023956298828,1414.300048828125,4.46999979019165
2020-06-05,82.5833740234375,219.5500030517578,128.49005126953125,186.26092529296875,1440.02001953125,4.139999866485596
2020-06-08,83.07164001464844,219.0,132.08030700683594,187.41510009765625,1448.0400390625,5.010000228881836
2020-06-09,85.69487762451172,220.72000122070312,128.30519104003906,188.847900390625,1452.0799560546875,4.960000038146973
2020-06-10,87.89958953857422,223.67999267578125,126.35926055908203,195.85256958007812,1464.699951171875,5.070000171661377
2020-06-11,83.67949676513672,215.24000549316406,114.81986999511719,185.33560180664062,1401.9000244140625,4.369999885559082
2020-06-12,84.40194702148438,217.63999938964844,118.61444091796875,186.7982177734375,1412.9200439453125,4.71999979019165
2020-06-15,85.44575500488281,217.02999877929688,118.36146545410156,187.99220275878906,1420.739990234375,4.690000057220459
2020-06-16,87.71025848388672,222.6199951171875,121.76685333251953,192.59898376464844,1446.469970703125,4.639999866485596
2020-06-17,87.58819580078125,224.25,120.79389190673828,193.265625,1452.5400390625,4.760000228881836
2020-06-18,87.62307739257812,223.5399932861328,120.80361938476562,195.33518981933594,1434.1199951171875,4.949999809265137
2020-06-19,87.1223373413086,220.63999938964844,119.1593017578125,194.17103576660156,1424.6400146484375,4.880000114440918
2020-06-22,89.40178680419922,221.41000366210938,117.79714965820312,199.56387329101562,1450.6600341796875,4.869999885559082
2020-06-23,91.31005096435547,228.75,116.1820297241211,200.8971405029297,1463.97998046875,4.829999923706055
2020-06-24,89.6982421875,226.22000122070312,113.2728500366211,196.84754943847656,1432.699951171875,4.409999847412109
2020-06-25,90.8890380859375,222.16000366210938,115.81229400634766,199.3350067138672,1441.0999755859375,4.460000038146973
2020-06-26,88.09640502929688,215.7100067138672,114.02204132080078,195.34512329101562,1362.5400390625,4.349999904632568
2020-06-29,90.1267318725586,215.02000427246094,116.51283264160156,197.44454956054688,1397.1700439453125,4.380000114440918
2020-06-30,90.87906646728516,215.6999969482422,117.50525665283203,202.48910522460938,1418.050048828125,4.340000152587891
2020-07-01,90.7071762084961,215.9499969482422,115.33554077148438,203.6731414794922,1442.0,4.440000057220459
2020-07-02,90.7071762084961,223.60000610351562,116.46417999267578,205.22531127929688,1469.9300537109375,4.289999961853027
2020-07-06,93.13361358642578,240.0,116.9409408569336,209.64303588867188,1499.6500244140625,4.239999771118164
2020-07-07,92.84463500976562,236.50999450683594,114.4014892578125,207.205322265625,1489.9200439453125,4.090000152587891
2020-07-08,95.00699615478516,257.67999267578125,114.5279769897461,211.76235961914062,1503.5999755859375,4.260000228881836
2020-07-09,95.41555786132812,261.5799865722656,112.58204650878906,213.24490356445312,1518.6600341796875,4.210000038146973
2020-07-10,95.58246612548828,261.010009765625,115.15068054199219,212.59814453125,1539.010009765625,4.340000152587891
2020-07-13,95.14152526855469,251.6699981689453,115.97769165039062,206.03125,1512.22998046875,4.260000228881836
2020-07-14,96.7159652709961,248.5800018310547,117.33985137939453,207.30484008789062,1520.8599853515625,4.079999923706055
2020-07-15,97.38111114501953,249.2100067138672,119.67497253417969,206.99636840820312,1516.8800048828125,4.190000057220459
2020-07-16,96.18284606933594,242.5,120.65767669677734,202.8970489501953,1514.9200439453125,4.170000076293945
2020-07-17,95.98853302001953,247.13999938964844,121.72793579101562,201.86227416992188,1516.8499755859375,3.9600000381469727
2020-07-20,98.01139068603516,254.80999755859375,122.9538803100586,210.5385284423828,1563.8399658203125,3.8499999046325684
2020-07-21,96.65866088867188,257.8999938964844,122.65225219726562,207.70281982421875,1555.9200439453125,4.010000228881836
2020-07-22,96.9301986694336,251.6999969482422,125.19169616699219,210.68777465820312,1564.8499755859375,4.110000133514404
2020-07-23,92.5182876586914,251.8800048828125,123.88792419433594,201.5239715576172,1516.75,4.110000133514404
2020-07-24,92.28909301757812,249.0,122.3895492553711,200.2902069091797,1508.2099609375,4.03000020980835
2020-07-27,94.47636413574219,250.86000061035156,122.7981948852539,202.82740783691406,1529.4300537109375,4.010000228881836
2020-07-28,92.92435455322266,249.0500030517578,121.10523986816406,201.006591796875,1503.6500244140625,3.940000057220459
2020-07-29,94.70555877685547,252.4499969482422,121.93225860595703,203.03634643554688,1523.510009765625,4.059999942779541
2020-07-30,95.85151672363281,252.74000549316406,119.57768249511719,202.8771514892578,1538.3699951171875,4.099999904632568
2020-07-31,105.8860855102539,251.02000427246094,119.6166000366211,203.98158264160156,1487.949951171875,4.010000228881836
2020-08-03,108.55415344238281,257.94000244140625,120.9495620727539,215.45375061035156,1482.760009765625,4.150000095367432
2020-08-04,109.27909851074219,262.20001220703125,122.43820190429688,212.2200469970703,1473.300048828125,4.429999828338623
2020-08-05,109.6751937866211,264.9100036621094,122.0587387084961,211.87181091308594,1479.0899658203125,4.630000114440918
2020-08-06,113.50167846679688,265.67999267578125,122.71063232421875,215.26470947265625,1504.949951171875,4.429999828338623
2020-08-07,110.92113494873047,252.10000610351562,123.17391204833984,211.41412353515625,1498.3699951171875,4.159999847412109
2020-08-10,112.53335571289062,248.1300048828125,125.29318237304688,207.205322265625,1496.8199462890625,4.329999923706055
2020-08-11,109.1866226196289,248.4199981689453,124.9383316040039,202.35977172851562,1480.5400390625,4.349999904632568
2020-08-12,112.81536865234375,255.19000244140625,124.8890380859375,208.140625,1507.239990234375,4.519999980926514
2020-08-13,114.81192016601562,253.72000122070312,123.24291229248047,207.65306091308594,1516.6500244140625,4.639999866485596
2020-08-14,114.70960235595703,253.97000122070312,123.47948455810547,207.85206604003906,1504.6300048828125,4.75
2020-08-17,114.41011047363281,256.9599914550781,122.66134643554688,209.2251434326172,1516.239990234375,4.630000114440918
2020-08-18,115.36347198486328,259.20001220703125,123.13448333740234,210.42909240722656,1555.780029296875,4.809999942779541
2020-08-19,115.50821685791016,260.5899963378906,122.0699234008789,209.1524200439453,1544.6099853515625,4.71999979019165
2020-08-20,118.07129669189453,257.9700012207031,121.38978576660156,214.01968383789062,1576.25,4.610000133514404
2020-08-21,124.15579986572266,265.79998779296875,121.39964294433594,212.46376037597656,1575.5699462890625,5.03000020980835
2020-08-24,125.64073944091797,276.0199890136719,123.88362121582031,213.1320037841797,1585.1500244140625,4.869999885559082
2020-08-25,124.61001586914062,286.0,122.85848999023438,215.90475463867188,1605.8499755859375,4.980000019073486
2020-08-26,126.30459594726562,291.9599914550781,122.39520263671875,220.57252502441406,1644.1300048828125,5.110000133514404
2020-08-27,124.7947006225586,284.1700134277344,122.86834716796875,225.9883575439453,1628.52001953125,5.25
2020-08-28,124.5925521850586,289.0,123.28234100341797,228.31227111816406,1639.4300537109375,5.389999866485596
2020-08-31,128.8177490234375,287.0299987792969,121.54749298095703,224.9410858154297,1629.530029296875,6.679999828338623
2020-09-01,133.9488983154297,298.0,121.63621520996094,226.6765594482422,1655.0799560546875,7.650000095367432
2020-09-02,131.17369079589844,296.07000732421875,126.34788513183594,231.04510498046875,1717.3900146484375,7.710000038146973
2020-09-03,120.67180633544922,282.5,122.67120361328125,216.7325897216797,1629.510009765625,7.820000171661377
2020-09-04,120.75167083740234,281.3900146484375,120.55194091796875,213.6905517578125,1581.2099609375,7.650000095367432
2020-09-08,112.62569427490234,270.0199890136719,119.4775161743164,202.1308135986328,1523.5999755859375,7.699999809265137
2020-09-09,117.1179428100586,273.1499938964844,120.51251220703125,210.73826599121094,1547.22998046875,7.349999904632568
2020-09-10,113.29454040527344,267.54998779296875,118.83679962158203,204.83372497558594,1526.050048828125,6.230000019073486
2020-09-11,111.8071060180664,271.6099853515625,119.72393798828125,203.4972381591797,1515.760009765625,6.090000152587891
2020-09-14,115.16131591796875,274.1000061035156,120.34493255615234,204.87362670898438,1508.8299560546875,6.909999847412109
2020-09-15,115.34101104736328,277.9599914550781,120.68993377685547,208.23483276367188,1535.1199951171875,7.090000152587891
2020-09-16,111.93688201904297,278.1400146484375,122.44449615478516,204.5145721435547,1512.0899658203125,8.680000305175781
2020-09-17,110.14996337890625,275.7200012207031,123.13448333740234,202.38015747070312,1487.0400390625,9.199999809265137
2020-09-18,106.65599060058594,272.4100036621094,121.00536346435547,199.86672973632812,1451.0899658203125,9.470000267028809
2020-09-21,109.89041137695312,273.82000732421875,118.53123474121094,202.01112365722656,1430.1400146484375,8.75
2020-09-22,111.617431640625,275.2900085449219,118.78752136230469,206.8783721923828,1459.8199462890625,10.5600004196167
2020-09-23,106.93550872802734,272.95001220703125,117.13153076171875,200.0662078857422,1409.3900146484375,10.039999961853027
2020-09-24,108.03361511230469,269.7300109863281,116.40210723876953,202.659423828125,1422.8599853515625,9.140000343322754
2020-09-25,112.08662414550781,271.0899963378906,117.24981689453125,207.27734375,1439.06005859375,10.020000457763672
2020-09-28,114.76200866699219,276.010009765625,119.99008178710938,208.8931121826172,1458.6600341796875,10.09000015258789
2020-09-29,113.89350128173828,276.92999267578125,119.21138000488281,206.7187957763672,1466.02001953125,10.350000381469727
2020-09-30,115.61054229736328,293.9800109863281,119.93093872070312,209.78077697753906,1465.5999755859375,10.199999809265137
2020-10-01,116.58885955810547,290.04998779296875,119.3592300415039,211.9052276611328,1487.9000244140625,9.770000457763672
2020-10-02,112.82534790039062,288.1700134277344,118.84666442871094,205.65159606933594,1455.5999755859375,9.390000343322754
2020-10-05,116.29935455322266,288.2699890136719,120.26608276367188,209.83065795898438,1482.8299560546875,9.460000038146973
2020-10-06,112.9651107788086,292.3900146484375,120.22665405273438,205.37232971191406,1451.02001953125,9.130000114440918
2020-10-07,114.88180541992188,296.5,122.29663848876953,209.28208923339844,1459.1400146484375,9.359999656677246
2020-10-08,114.77198791503906,300.5400085449219,129.61058044433594,210.03013610839844,1483.4300537109375,13.489999771118164
2020-10-09,116.76854705810547,299.739990234375,125.96346282958984,215.24647521972656,1510.449951171875,12.020000457763672
2020-10-12,124.18575286865234,306.3399963378906,125.39175415039062,220.82186889648438,1564.5899658203125,11.800000190734863
2020-10-13,120.89143371582031,308.7799987792969,123.3119125366211,222.27806091308594,1567.0699462890625,11.880000114440918
2020-10-14,120.98127746582031,301.0400085449219,124.13990783691406,220.2832794189453,1563.43994140625,12.25
2020-10-15,120.50210571289062,299.4599914550781,123.10491180419922,219.08642578125,1555.469970703125,13.829999923706055
2020-10-16,118.81501007080078,307.30999755859375,124.13005065917969,219.08642578125,1567.699951171875,13.3100004196167
2020-10-19,115.7802505493164,305.2900085449219,123.72590637207031,213.66062927246094,1529.949951171875,13.90999984741211
2020-10-20,117.3076171875,309.80999755859375,115.6924057006836,214.08949279785156,1551.0799560546875,13.859999656677246
2020-10-21,116.6687240600586,307.9700012207031,113.41541290283203,214.23912048339844,1585.989990234375,14.100000381469727
2020-10-22,115.55064392089844,306.2799987792969,114.10541534423828,214.32887268066406,1606.6600341796875,14.90999984741211
2020-10-23,114.84187316894531,309.9200134277344,114.34197998046875,215.66537475585938,1632.97998046875,15.0
2020-10-26,114.85185241699219,306.8699951171875,110.61601257324219,209.53143310546875,1584.2900390625,13.449999809265137
2020-10-27,116.39917755126953,317.1400146484375,108.979736328125,212.6931610107422,1598.8800048828125,12.6899995803833
2020-10-28,111.00847625732422,307.94000244140625,105.12562561035156,202.1507568359375,1510.800048828125,11.819999694824219
2020-10-29,115.12138366699219,312.55999755859375,107.35332489013672,204.1854248046875,1556.8800048828125,11.729999542236328
2020-10-30,108.67251586914062,304.69000244140625,110.06401824951172,201.94131469726562,1616.1099853515625,10.470000267028809
2020-11-02,108.5826644897461,310.8399963378906,111.29615020751953,201.80166625976562,1624.3199462890625,10.75
2020-11-03,110.24979400634766,285.57000732421875,112.52828216552734,205.89096069335938,1645.6600341796875,11.569999694824219
2020-11-04,114.75202178955078,295.7099914550781,110.30058288574219,215.824951171875,1745.8499755859375,10.90999984741211
2020-11-05,118.82499694824219,287.75,113.12956237792969,222.70693969726562,1762.5,11.449999809265137
2020-11-06,118.69000244140625,299.95001220703125,112.40999603271484,223.1358184814453,1759.72998046875,11.859999656677246
2020-11-09,116.31999969482422,290.5299987792969,115.52999877929688,217.81973266601562,1761.4200439453125,11.489999771118164
2020-11-10,115.97000122070312,266.5400085449219,117.91000366210938,210.45899963378906,1737.719970703125,11.100000381469727
2020-11-11,119.48999786376953,265.6499938964844,117.19999694824219,215.9845428466797,1747.22998046875,11.75
2020-11-12,119.20999908447266,264.30999755859375,114.5,214.87744140625,1742.8199462890625,11.130000114440918
2020-11-13,119.26000213623047,260.8399963378906,116.8499984741211,215.94464111328125,1772.260009765625,11.010000228881836
2020-11-16,120.30000305175781,258.30999755859375,118.36000061035156,216.6627655029297,1774.030029296875,12.0600004196167
2020-11-17,119.38999938964844,256.79998779296875,117.69999694824219,213.90000915527344,1761.6600341796875,11.630000114440918
2020-11-18,118.02999877929688,255.8300018310547,116.7699966430664,211.0800018310547,1740.6400146484375,11.569999694824219
2020-11-19,118.63999938964844,259.8900146484375,117.18000030517578,212.4199981689453,1758.5699462890625,12.460000038146973
2020-11-20,117.33999633789062,270.739990234375,116.94000244140625,210.38999938964844,1736.3800048828125,12.710000038146973
2020-11-23,113.8499984741211,270.1099853515625,120.08999633789062,210.11000061035156,1727.56005859375,13.899999618530273
2020-11-24,115.16999816894531,279.9599914550781,124.41999816894531,213.86000061035156,1763.9000244140625,13.670000076293945
2020-11-25,116.02999877929688,277.7200012207031,124.19999694824219,213.8699951171875,1764.1300048828125,14.75
2020-11-27,116.58999633789062,276.4800109863281,124.3499984741211,215.22999572753906,1787.02001953125,16.079999923706055
2020-11-30,119.05000305175781,263.3599853515625,123.5199966430664,214.07000732421875,1754.4000244140625,16.559999465942383
